Flight_ID,Airline,Departure_Airport,Arrival_Airport,Flight_Date,Scheduled_Departure_Time,Actual_Departure_Delay_Min,Scheduled_Arrival_Time,Arrival_Delay_Min,Flight_Duration_Min,Distance_KM,Weather_Condition,Delay_Reason,Gate_Number,Terminal,Passenger_Count,Day_of_Week,Month,On_Time_Status
FL1894,Akasa Air,MAA,SIN,23-02-2026,17:45:19,97,14:32:11,91,168,4166,Cloudy,Technical,G23,T2,153,Thursday,June,Delayed
FL1895,Air India,SIN,DEL,05-08-2025,03:57:18,122,17:10:02,125,102,1164,Storm,Security,G31,T3,322,Tuesday,August,Delayed
FL1896,SpiceJet,BOM,BLR,20-07-2024,00:14:02,82,10:46:51,117,249,4354,Rain,Late Aircraft,G32,T3,300,Monday,February,Delayed
FL1897,Vistara,BOM,DXB,14-03-2026,18:51:25,34,20:05:01,28,260,625,Fog,Weather,G25,T3,144,Saturday,July,Delayed
FL1898,Akasa Air,MAA,HYD,07-09-2024,20:09:53,21,12:41:22,12,278,1570,Storm,Weather,G1,T1,261,Wednesday,October,Delayed
FL1899,Qatar Airways,MAA,BOM,11-06-2024,08:56:07,171,21:13:46,183,155,4378,Rain,Technical,G24,T3,103,Monday,July,Delayed
FL1900,Emirates,HYD,MAA,17-03-2026,13:55:27,15,18:27:07,39,79,1881,Storm,Air Traffic,G3,T3,242,Tuesday,February,On-Time
FL1901,IndiGo,MAA,BOM,03-06-2024,03:04:10,126,19:58:25,162,188,4296,Cloudy,Air Traffic,G20,T1,57,Thursday,August,Delayed
FL1902,Qatar Airways,SIN,HYD,06-05-2026,01:38:36,28,03:29:52,65,220,3056,Clear,Security,G27,T2,253,Tuesday,April,Delayed
FL1903,Vistara,SIN,BLR,02-07-2024,18:31:36,108,05:17:33,117,132,542,Storm,Weather,G19,T3,151,Friday,January,Delayed
FL1904,SpiceJet,BLR,CCU,06-04-2025,05:24:35,172,21:39:03,204,200,3812,Cloudy,Late Aircraft,G22,T3,101,Sunday,April,Delayed
FL1905,Air India,DEL,MAA,31-01-2025,12:24:47,110,07:06:37,144,102,2558,Clear,Late Aircraft,G8,T2,249,Monday,March,Delayed
FL1906,Akasa Air,DEL,DXB,10-06-2025,05:04:03,41,06:42:31,56,299,1349,Cloudy,Air Traffic,G23,T2,348,Monday,January,Delayed
FL1907,Air India,BOM,HYD,03-11-2024,07:58:48,76,23:59:44,93,196,4606,Rain,Late Aircraft,G48,T2,88,Friday,November,Delayed
FL1908,Emirates,MAA,HYD,18-02-2025,04:37:12,178,20:39:23,179,266,4362,Cloudy,Air Traffic,G14,T1,316,Monday,May,Delayed
FL1909,Vistara,CCU,MAA,07-10-2024,16:21:46,153,00:13:58,184,70,3153,Clear,Crew Issue,G34,T3,324,Monday,May,Delayed
FL1910,IndiGo,SIN,BOM,07-08-2024,03:45:26,133,15:10:14,168,289,1543,Fog,Air Traffic,G1,T3,281,Thursday,September,Delayed
FL1911,Air India,BLR,DXB,29-03-2025,14:34:55,71,13:46:37,107,322,4662,Cloudy,Weather,G39,T1,203,Friday,December,Delayed
FL1912,Emirates,BOM,HYD,14-01-2026,09:54:51,101,11:25:11,136,199,3934,Cloudy,Late Aircraft,G37,T2,95,Thursday,October,Delayed
FL1913,Akasa Air,CCU,MAA,20-03-2026,23:50:57,52,07:12:02,65,267,2212,Cloudy,Security,G13,T2,138,Tuesday,October,Delayed
FL1914,Emirates,SIN,HYD,13-01-2025,03:29:23,124,06:59:34,117,134,665,Storm,Crew Issue,G11,T1,264,Friday,April,Delayed
FL1915,IndiGo,HYD,BOM,23-03-2026,02:18:40,172,15:10:31,184,87,1046,Clear,Weather,G47,T2,75,Saturday,February,Delayed
FL1916,Akasa Air,BLR,SIN,03-08-2025,21:47:57,152,13:51:44,170,223,3129,Storm,Crew Issue,G14,T1,84,Wednesday,June,Delayed
FL1917,Emirates,BLR,DEL,28-02-2026,22:14:33,29,08:08:33,46,332,3310,Rain,Late Aircraft,G16,T2,287,Wednesday,February,Delayed
FL1918,Akasa Air,HYD,MAA,16-12-2024,14:46:43,157,00:52:17,175,232,1246,Cloudy,Air Traffic,G38,T1,155,Monday,November,Delayed
FL1919,Vistara,CCU,MAA,03-04-2025,14:25:01,46,04:14:33,73,146,3890,Cloudy,Security,G22,T1,259,Sunday,March,Delayed
FL1920,Qatar Airways,BLR,MAA,23-04-2025,23:52:54,168,09:59:54,167,197,1764,Fog,Late Aircraft,G7,T2,279,Thursday,January,Delayed
FL1921,Air India,MAA,HYD,14-07-2024,17:13:54,51,11:32:45,73,60,1511,Storm,Security,G34,T2,53,Thursday,July,Delayed
FL1922,Akasa Air,DEL,SIN,19-06-2024,09:58:01,144,12:51:02,137,277,1583,Fog,Security,G1,T3,120,Saturday,June,Delayed
FL1923,Akasa Air,DEL,MAA,09-09-2025,14:41:03,177,19:41:34,175,248,4686,Fog,Air Traffic,G8,T1,302,Tuesday,May,Delayed
FL1924,Vistara,DEL,BLR,18-12-2024,13:33:16,151,18:50:18,159,351,1055,Cloudy,Technical,G43,T3,332,Friday,July,Delayed
FL1925,IndiGo,MAA,CCU,10-12-2025,21:03:31,31,00:06:33,34,205,807,Fog,Late Aircraft,G29,T2,65,Saturday,January,Delayed
FL1926,IndiGo,HYD,BLR,25-01-2025,17:59:24,98,07:58:44,134,310,3402,Storm,Technical,G4,T2,66,Thursday,May,Delayed
FL1927,SpiceJet,BLR,CCU,27-07-2024,11:36:34,38,21:17:21,75,98,4015,Rain,Weather,G30,T2,207,Sunday,January,Delayed
FL1928,Vistara,BLR,DEL,10-10-2024,03:07:06,21,21:56:15,21,125,2455,Cloudy,Weather,G12,T2,271,Friday,March,Delayed
FL1929,Vistara,BLR,MAA,30-07-2024,10:37:01,35,19:19:50,42,149,992,Cloudy,Air Traffic,G7,T2,302,Tuesday,February,Delayed
FL1930,Emirates,MAA,BOM,09-12-2024,14:29:07,0,20:26:27,15,146,4120,Clear,Crew Issue,G6,T2,119,Saturday,September,On-Time
FL1931,SpiceJet,BOM,DEL,12-02-2026,20:41:25,43,15:04:27,40,211,2945,Clear,Late Aircraft,G19,T3,150,Sunday,February,Delayed
FL1932,IndiGo,CCU,BLR,19-05-2024,21:34:47,145,23:45:02,165,313,2380,Clear,Security,G10,T3,278,Saturday,May,Delayed
FL1933,Qatar Airways,DEL,CCU,21-04-2026,03:05:41,11,11:20:22,30,214,3794,Fog,Late Aircraft,G9,T1,295,Wednesday,April,On-Time
FL1934,SpiceJet,BLR,MAA,04-02-2026,06:16:18,148,19:18:09,149,306,1864,Cloudy,Air Traffic,G33,T2,284,Saturday,February,Delayed
FL1935,Air India,HYD,BOM,22-11-2024,13:39:03,116,11:55:17,120,317,4256,Fog,Weather,G44,T1,323,Friday,September,Delayed
FL1936,Akasa Air,BOM,MAA,16-07-2025,16:18:31,2,02:54:38,0,230,2071,Fog,Security,G38,T2,235,Wednesday,March,On-Time
FL1937,Air India,HYD,CCU,13-05-2025,10:47:02,160,05:29:44,193,154,4975,Rain,Weather,G18,T2,245,Friday,June,Delayed
FL1938,Air India,SIN,DEL,27-05-2025,22:28:37,112,14:02:03,135,152,1773,Clear,Crew Issue,G44,T3,183,Monday,February,Delayed
FL1939,IndiGo,DXB,DEL,09-08-2025,21:40:13,169,08:46:56,183,244,3456,Storm,Crew Issue,G16,T1,216,Saturday,October,Delayed
FL1940,SpiceJet,SIN,HYD,05-09-2025,17:55:05,155,11:42:03,176,279,4574,Fog,Air Traffic,G49,T1,314,Saturday,November,Delayed
FL1941,Qatar Airways,BOM,SIN,06-06-2025,15:05:11,172,13:42:56,183,274,3424,Storm,Security,G32,T1,300,Monday,December,Delayed
FL1942,Vistara,SIN,DEL,24-12-2024,00:24:53,38,22:57:10,42,182,2202,Fog,Late Aircraft,G3,T3,315,Saturday,August,Delayed
FL1943,Air India,SIN,BOM,11-06-2024,01:28:58,91,15:59:14,109,94,3889,Rain,Security,G12,T2,160,Wednesday,July,Delayed
FL1944,Emirates,MAA,DXB,12-11-2025,00:52:22,37,11:02:22,39,206,3438,Fog,Air Traffic,G8,T2,57,Thursday,January,Delayed
FL1945,IndiGo,BOM,HYD,07-04-2026,20:35:27,121,04:57:39,130,234,2014,Fog,Crew Issue,G21,T2,94,Sunday,March,Delayed
FL1946,SpiceJet,HYD,SIN,10-08-2024,18:51:33,135,16:23:04,147,75,3566,Cloudy,Security,G48,T1,58,Friday,February,Delayed
FL1947,Emirates,DXB,SIN,19-05-2024,10:47:01,59,13:47:48,62,74,1138,Clear,Air Traffic,G38,T3,275,Saturday,February,Delayed
FL1948,Vistara,HYD,CCU,23-03-2026,05:21:06,168,10:37:23,179,172,1751,Storm,Security,G1,T2,315,Tuesday,October,Delayed
FL1949,Air India,BLR,CCU,20-06-2024,14:38:20,109,06:52:52,106,71,3836,Storm,Crew Issue,G26,T1,328,Wednesday,April,Delayed
FL1950,Vistara,DXB,SIN,30-05-2025,12:36:25,170,23:39:00,165,84,3561,Cloudy,Air Traffic,G13,T3,92,Saturday,April,Delayed
FL1951,Emirates,MAA,DXB,01-03-2026,22:25:22,77,18:47:27,94,205,3815,Clear,Late Aircraft,G28,T3,228,Friday,August,Delayed
FL1952,Akasa Air,BOM,CCU,12-10-2024,08:44:00,55,22:44:42,71,219,4506,Storm,Air Traffic,G9,T3,281,Monday,August,Delayed
FL1953,Vistara,MAA,BLR,29-09-2024,00:14:54,67,14:39:30,102,308,2331,Clear,Security,G3,T1,55,Saturday,October,Delayed
FL1954,Vistara,DXB,MAA,04-01-2025,20:07:17,23,22:44:31,60,153,2776,Clear,Weather,G13,T1,246,Sunday,March,Delayed
FL1955,Air India,DEL,SIN,05-10-2024,00:17:02,24,06:03:23,33,177,1149,Rain,Crew Issue,G47,T3,115,Wednesday,July,Delayed
FL1956,Air India,SIN,BOM,15-04-2026,11:49:30,44,12:18:01,83,234,2154,Fog,Air Traffic,G12,T3,163,Sunday,November,Delayed
FL1957,Emirates,HYD,BLR,27-07-2024,17:57:46,110,03:38:22,110,206,4430,Fog,Weather,G39,T3,75,Monday,October,Delayed
FL1958,Air India,DXB,SIN,10-10-2024,11:24:18,13,05:31:27,47,275,2580,Fog,Weather,G1,T2,100,Friday,January,On-Time
FL1959,Akasa Air,DEL,DXB,19-04-2025,00:57:59,170,02:49:34,181,210,3646,Fog,Weather,G18,T2,125,Sunday,January,Delayed
FL1960,Emirates,BLR,HYD,11-02-2026,06:49:01,91,06:20:09,113,87,3238,Cloudy,Crew Issue,G49,T3,86,Wednesday,December,Delayed
FL1961,Vistara,DXB,BLR,13-05-2025,10:06:26,153,01:52:27,177,157,426,Storm,Security,G35,T1,217,Saturday,March,Delayed
FL1962,Air India,SIN,BOM,04-01-2025,21:58:24,79,21:03:55,106,185,1666,Cloudy,Crew Issue,G22,T2,65,Sunday,July,Delayed
FL1963,Qatar Airways,MAA,BLR,04-11-2024,00:16:35,27,23:50:01,64,232,3929,Rain,Technical,G8,T1,285,Monday,November,Delayed
FL1964,Emirates,DEL,MAA,25-10-2024,16:33:01,84,19:44:22,99,291,4480,Storm,Late Aircraft,G25,T2,114,Tuesday,February,Delayed
FL1965,Qatar Airways,MAA,DXB,17-12-2025,13:42:06,133,07:07:57,145,174,4459,Storm,Crew Issue,G23,T3,207,Friday,July,Delayed
FL1966,Akasa Air,MAA,HYD,08-08-2025,05:32:32,76,07:43:07,108,205,3834,Storm,Security,G33,T2,152,Thursday,June,Delayed
FL1967,Vistara,BLR,BOM,24-08-2025,17:53:28,150,07:53:36,166,147,4830,Cloudy,Weather,G42,T3,184,Thursday,December,Delayed
FL1968,Akasa Air,BLR,DXB,14-12-2025,18:55:28,49,16:48:57,86,193,1670,Fog,Crew Issue,G9,T3,294,Friday,June,Delayed
FL1969,Akasa Air,DEL,BOM,10-12-2025,13:47:52,108,01:20:10,128,80,4691,Storm,Late Aircraft,G48,T2,126,Monday,October,Delayed
FL1970,IndiGo,SIN,CCU,08-06-2025,02:09:16,176,23:29:07,188,207,4129,Rain,Late Aircraft,G28,T3,77,Friday,May,Delayed
FL1971,IndiGo,SIN,HYD,11-11-2025,06:55:15,168,15:19:10,159,84,4453,Cloudy,Security,G41,T1,183,Tuesday,August,Delayed
FL1972,Emirates,BOM,DXB,02-08-2024,14:08:35,74,18:40:13,101,134,1977,Cloudy,Security,G2,T2,217,Friday,January,Delayed
FL1973,Qatar Airways,CCU,HYD,13-04-2026,04:19:07,2,15:22:32,26,284,4035,Clear,Crew Issue,G19,T2,195,Friday,August,On-Time
FL1974,SpiceJet,CCU,BLR,22-10-2024,18:03:59,115,14:07:52,128,296,1358,Fog,Air Traffic,G1,T1,202,Monday,December,Delayed
FL1975,Qatar Airways,HYD,DXB,14-06-2025,10:57:48,172,04:11:23,210,185,4886,Cloudy,Air Traffic,G34,T1,275,Saturday,August,Delayed
FL1976,IndiGo,MAA,CCU,19-12-2024,11:30:40,146,05:36:05,158,270,4923,Fog,Late Aircraft,G9,T3,178,Monday,May,Delayed
FL1977,Air India,SIN,DEL,25-05-2024,13:41:10,41,05:12:24,49,295,1762,Cloudy,Weather,G18,T2,83,Wednesday,March,Delayed
FL1978,Qatar Airways,HYD,MAA,27-07-2025,19:41:02,88,17:01:58,122,193,2368,Fog,Weather,G6,T3,97,Monday,October,Delayed
FL1979,Emirates,MAA,CCU,06-02-2025,10:56:22,38,12:40:44,58,69,2340,Rain,Late Aircraft,G18,T2,137,Wednesday,March,Delayed
FL1980,Emirates,HYD,SIN,04-02-2025,13:39:30,124,14:38:12,122,74,815,Rain,Crew Issue,G40,T1,58,Sunday,September,Delayed
FL1981,IndiGo,DEL,BLR,06-12-2025,05:06:37,108,09:31:12,106,213,1711,Rain,Security,G17,T1,321,Sunday,August,Delayed
FL1982,Vistara,DXB,SIN,06-04-2025,08:56:38,142,15:59:19,166,128,3632,Rain,Late Aircraft,G20,T2,128,Saturday,November,Delayed
FL1983,Akasa Air,MAA,BOM,14-09-2024,09:36:16,145,12:32:23,181,317,3976,Fog,Weather,G13,T3,309,Wednesday,February,Delayed
FL1984,Vistara,DEL,MAA,27-10-2024,02:02:49,169,10:48:23,203,248,366,Storm,Crew Issue,G48,T2,240,Thursday,December,Delayed
FL1985,Emirates,BLR,HYD,16-08-2024,08:16:13,109,16:46:28,107,176,2614,Storm,Crew Issue,G35,T2,347,Tuesday,September,Delayed
FL1986,SpiceJet,DXB,DEL,07-01-2026,18:30:05,140,20:29:01,165,200,3639,Storm,Crew Issue,G37,T3,123,Wednesday,September,Delayed
FL1987,Akasa Air,DEL,BOM,22-12-2025,14:55:18,72,09:32:05,68,189,2081,Fog,Crew Issue,G23,T3,152,Saturday,May,Delayed
FL1988,SpiceJet,CCU,MAA,17-09-2025,10:15:09,39,13:19:06,67,210,4040,Clear,Air Traffic,G14,T3,228,Friday,July,Delayed
FL1989,Emirates,SIN,DXB,04-06-2024,10:26:04,88,04:36:57,108,335,3095,Rain,Late Aircraft,G17,T3,179,Friday,April,Delayed
FL1990,Emirates,CCU,DXB,26-03-2026,16:44:59,152,02:16:59,154,181,3218,Rain,Air Traffic,G28,T3,155,Monday,November,Delayed
FL1991,IndiGo,DEL,SIN,15-05-2024,09:36:36,118,06:26:29,113,254,3045,Clear,Crew Issue,G35,T1,131,Friday,February,Delayed
FL1992,Air India,SIN,MAA,04-10-2024,01:22:10,74,05:35:53,83,251,624,Fog,Air Traffic,G19,T1,263,Monday,January,Delayed
FL1993,Akasa Air,BOM,DEL,05-02-2026,15:49:48,58,07:05:21,66,203,4779,Rain,Security,G24,T3,64,Monday,December,Delayed
FL1994,Qatar Airways,BOM,DEL,10-11-2024,09:46:13,34,19:36:43,37,159,2652,Cloudy,Technical,G25,T2,193,Saturday,November,Delayed
FL1995,Emirates,MAA,DEL,12-07-2024,02:26:20,110,09:56:54,139,238,3955,Rain,Air Traffic,G18,T2,269,Thursday,November,Delayed
FL1996,Vistara,BOM,DXB,30-10-2025,22:24:50,79,22:24:46,87,101,1596,Fog,Crew Issue,G45,T3,56,Saturday,June,Delayed
FL1997,Qatar Airways,HYD,BOM,08-06-2025,15:33:37,154,06:21:42,153,93,4292,Clear,Air Traffic,G6,T1,264,Thursday,July,Delayed
FL1998,SpiceJet,CCU,DEL,06-03-2025,11:55:37,133,02:44:46,151,185,1762,Fog,Technical,G17,T2,223,Monday,August,Delayed
FL1999,Vistara,BLR,CCU,26-06-2025,21:16:04,151,20:16:53,151,85,3754,Rain,Late Aircraft,G34,T2,333,Monday,March,Delayed
FL2000,Akasa Air,DXB,BOM,11-11-2025,10:58:30,130,20:35:55,130,225,987,Clear,Crew Issue,G21,T3,103,Wednesday,February,Delayed
FL2001,IndiGo,DEL,BOM,24-08-2024,06:04:53,102,04:43:11,121,238,2111,Cloudy,Late Aircraft,G48,T2,273,Sunday,August,Delayed
FL2002,Air India,DEL,HYD,02-09-2024,20:53:28,58,21:21:06,54,168,4268,Clear,Weather,G29,T3,240,Thursday,May,Delayed
FL2003,SpiceJet,MAA,DXB,24-04-2026,05:48:39,55,07:07:54,48,94,678,Storm,Security,G3,T1,295,Friday,December,Delayed
FL2004,Vistara,SIN,BLR,02-01-2025,08:20:22,103,12:18:55,99,342,2054,Storm,Late Aircraft,G16,T1,279,Friday,April,Delayed
FL2005,Emirates,DEL,HYD,25-03-2025,16:00:19,171,09:31:12,183,100,989,Storm,Weather,G36,T3,214,Friday,June,Delayed
FL2006,SpiceJet,CCU,DXB,02-02-2025,09:03:02,126,10:32:17,132,286,3803,Storm,Weather,G5,T3,97,Saturday,February,Delayed
FL2007,Qatar Airways,CCU,HYD,19-06-2025,03:58:41,2,06:25:06,38,158,415,Fog,Weather,G14,T2,302,Sunday,May,On-Time
FL2008,Akasa Air,BLR,BOM,04-05-2025,08:44:18,60,04:19:47,80,154,3239,Clear,Crew Issue,G24,T3,165,Tuesday,May,Delayed
FL2009,Emirates,DXB,DEL,20-09-2024,15:16:59,150,03:24:16,157,109,3869,Fog,Crew Issue,G15,T1,128,Saturday,August,Delayed
FL2010,IndiGo,BLR,BOM,16-03-2025,03:59:28,69,07:06:33,85,330,4957,Rain,Weather,G36,T3,296,Friday,April,Delayed
FL2011,IndiGo,SIN,BLR,21-12-2024,03:08:31,7,11:17:52,11,249,1283,Cloudy,Late Aircraft,G40,T2,238,Thursday,September,On-Time
FL2012,IndiGo,SIN,DEL,21-09-2025,18:37:19,159,19:11:05,178,300,1324,Fog,Weather,G34,T2,128,Sunday,December,Delayed
FL2013,IndiGo,DEL,HYD,03-11-2024,18:55:43,77,18:56:10,95,157,1405,Rain,Late Aircraft,G7,T3,241,Friday,August,Delayed
FL2014,Akasa Air,MAA,DXB,19-12-2024,21:32:11,152,08:37:11,179,73,4787,Rain,Weather,G27,T1,258,Saturday,March,Delayed
FL2015,IndiGo,SIN,CCU,23-10-2025,21:22:09,100,07:00:40,103,148,3939,Storm,Security,G30,T1,142,Tuesday,December,Delayed
FL2016,Air India,MAA,DEL,18-05-2024,16:59:06,83,17:16:10,93,304,1345,Clear,Air Traffic,G35,T1,321,Thursday,October,Delayed
FL2017,Akasa Air,MAA,SIN,03-08-2024,18:20:02,49,17:14:26,87,332,741,Clear,Weather,G2,T1,181,Thursday,October,Delayed
FL2018,Qatar Airways,BLR,DEL,10-05-2024,10:37:54,84,01:31:43,112,140,4031,Rain,Crew Issue,G16,T2,154,Sunday,December,Delayed
FL2019,IndiGo,DXB,MAA,26-06-2024,05:59:53,164,09:45:45,193,260,1749,Cloudy,Security,G2,T1,314,Wednesday,April,Delayed
FL2020,Air India,DEL,CCU,28-06-2025,14:55:59,106,08:34:17,131,273,3021,Fog,Weather,G29,T1,300,Wednesday,March,Delayed
FL2021,Emirates,DXB,BOM,12-09-2025,05:00:53,109,16:27:11,131,77,2674,Fog,Security,G1,T1,146,Thursday,April,Delayed
FL2022,IndiGo,DEL,MAA,24-05-2024,08:04:02,0,01:10:08,13,191,3631,Cloudy,Crew Issue,G18,T1,332,Monday,August,On-Time
FL2023,IndiGo,BOM,DEL,18-01-2025,04:35:18,170,04:21:10,191,220,2631,Rain,Weather,G42,T3,154,Saturday,October,Delayed
FL2024,Emirates,HYD,BLR,14-01-2026,20:49:56,69,17:46:52,74,349,3221,Storm,Late Aircraft,G24,T1,105,Tuesday,March,Delayed
FL2025,Vistara,HYD,CCU,22-05-2025,16:27:25,112,15:19:59,114,77,3041,Storm,Technical,G13,T1,162,Friday,December,Delayed
FL2026,Air India,DEL,CCU,18-02-2025,17:09:57,170,03:35:58,198,248,725,Storm,Security,G17,T1,128,Saturday,May,Delayed
FL2027,IndiGo,CCU,BLR,17-02-2025,08:00:01,145,00:04:46,157,241,798,Cloudy,Technical,G30,T1,299,Monday,September,Delayed
FL2028,SpiceJet,BOM,CCU,20-03-2026,23:20:20,97,00:44:52,90,130,445,Cloudy,Security,G42,T1,312,Thursday,November,Delayed
FL2029,IndiGo,BLR,MAA,21-11-2025,18:49:32,39,15:46:55,34,252,4188,Rain,Weather,G43,T1,334,Saturday,August,Delayed
FL2030,Air India,SIN,BOM,29-09-2025,10:20:41,148,07:05:00,163,68,2167,Clear,Weather,G42,T3,233,Wednesday,May,Delayed
FL2031,SpiceJet,BLR,HYD,09-05-2024,09:07:32,178,13:13:16,173,187,2879,Fog,Security,G24,T2,114,Monday,February,Delayed
FL2032,Air India,DEL,CCU,07-02-2026,22:19:47,112,03:50:28,125,142,4068,Rain,Weather,G35,T2,111,Friday,February,Delayed
FL2033,Emirates,BOM,MAA,02-10-2024,08:52:45,29,16:16:51,47,81,4854,Storm,Security,G20,T3,175,Wednesday,July,Delayed
FL2034,Emirates,BLR,DXB,16-01-2025,10:03:48,156,12:55:21,186,101,2957,Fog,Technical,G1,T1,80,Wednesday,April,Delayed
FL2035,Emirates,BOM,MAA,19-07-2024,05:52:07,157,17:55:09,194,306,421,Storm,Technical,G17,T2,343,Tuesday,February,Delayed
FL2036,Vistara,SIN,HYD,28-08-2024,13:57:44,141,12:37:06,153,266,1433,Clear,Crew Issue,G22,T1,105,Tuesday,October,Delayed
FL2037,Vistara,SIN,BOM,21-01-2026,03:06:02,118,05:47:21,126,116,1805,Fog,Technical,G35,T2,163,Saturday,April,Delayed
FL2038,Air India,CCU,MAA,27-09-2024,15:08:05,124,13:25:39,114,257,2256,Fog,Technical,G1,T1,228,Saturday,October,Delayed
FL2039,Air India,DEL,BLR,15-11-2025,02:31:16,128,18:57:57,144,336,1851,Clear,Crew Issue,G44,T2,110,Thursday,March,Delayed
FL2040,SpiceJet,CCU,BOM,27-05-2024,08:20:04,53,17:19:48,82,85,3195,Cloudy,Technical,G28,T3,114,Friday,March,Delayed
FL2041,Vistara,BLR,DEL,16-05-2024,19:24:12,99,07:51:19,98,251,4260,Cloudy,Crew Issue,G23,T1,230,Friday,August,Delayed
FL2042,IndiGo,SIN,MAA,10-07-2024,12:50:47,70,20:51:01,103,221,1304,Storm,Late Aircraft,G4,T1,255,Tuesday,June,Delayed
FL2043,Air India,DXB,HYD,13-11-2024,22:58:20,77,06:27:00,82,155,3006,Cloudy,Technical,G2,T3,59,Monday,July,Delayed
FL2044,Vistara,DEL,BOM,04-06-2024,22:33:18,177,02:20:31,183,199,2161,Cloudy,Weather,G22,T2,337,Friday,July,Delayed
FL2045,Qatar Airways,SIN,DXB,17-01-2026,23:17:27,104,06:16:23,113,188,737,Clear,Crew Issue,G47,T2,107,Tuesday,February,Delayed
FL2046,Emirates,DEL,DXB,12-04-2026,13:52:57,145,04:54:32,140,104,3468,Storm,Technical,G23,T1,72,Wednesday,May,Delayed
FL2047,IndiGo,BLR,DXB,23-07-2024,08:19:31,153,05:58:28,155,103,326,Clear,Crew Issue,G26,T3,146,Wednesday,March,Delayed
FL2048,Akasa Air,SIN,DXB,04-08-2025,13:42:55,35,05:20:21,69,114,1003,Cloudy,Weather,G27,T2,234,Thursday,March,Delayed
FL2049,Qatar Airways,DXB,BOM,28-11-2025,10:02:45,68,23:27:43,59,114,4994,Fog,Late Aircraft,G38,T2,168,Saturday,November,Delayed
FL2050,Emirates,DEL,SIN,02-01-2026,03:58:48,77,07:52:01,95,213,3918,Clear,Crew Issue,G15,T3,116,Wednesday,September,Delayed
FL2051,Vistara,DEL,BLR,18-02-2026,12:01:33,86,07:10:44,104,93,3028,Fog,Late Aircraft,G23,T3,120,Friday,October,Delayed
FL2052,Emirates,BLR,SIN,20-12-2025,11:44:04,2,21:21:16,23,346,2941,Clear,Security,G43,T2,154,Saturday,January,On-Time
FL2053,IndiGo,CCU,DEL,23-03-2026,22:58:25,0,14:26:16,3,239,2059,Storm,Air Traffic,G6,T2,152,Friday,January,On-Time
FL2054,Air India,CCU,MAA,31-08-2024,01:57:07,9,01:08:05,5,149,4621,Cloudy,Late Aircraft,G30,T1,277,Friday,December,On-Time
FL2055,SpiceJet,BLR,BOM,12-08-2025,12:41:18,148,15:38:12,154,156,2421,Rain,Security,G47,T1,219,Saturday,August,Delayed
FL2056,Emirates,BLR,SIN,15-02-2026,13:51:19,50,20:19:19,51,115,1019,Rain,Air Traffic,G41,T2,81,Wednesday,September,Delayed
FL2057,IndiGo,DXB,MAA,13-03-2025,06:50:42,14,18:04:24,30,343,4203,Clear,Air Traffic,G46,T2,236,Thursday,August,On-Time
FL2058,Emirates,BOM,HYD,26-10-2025,11:57:19,129,13:51:36,154,173,2360,Cloudy,Late Aircraft,G15,T3,138,Wednesday,August,Delayed
FL2059,Emirates,CCU,SIN,23-04-2025,03:20:04,21,22:11:50,36,262,2421,Clear,Technical,G25,T2,150,Monday,February,Delayed
FL2060,SpiceJet,DXB,BOM,01-12-2024,04:51:19,175,01:24:11,207,176,3537,Clear,Weather,G41,T1,169,Wednesday,February,Delayed
FL2061,Air India,MAA,HYD,30-05-2025,03:54:20,96,21:20:11,102,275,2576,Rain,Security,G2,T3,186,Monday,May,Delayed
FL2062,Akasa Air,DXB,CCU,26-04-2026,06:41:19,67,22:59:39,73,332,4512,Rain,Crew Issue,G48,T2,143,Thursday,August,Delayed
FL2063,Air India,DEL,BLR,18-06-2024,09:12:09,167,03:37:28,167,208,1224,Clear,Weather,G24,T1,123,Sunday,September,Delayed
FL2064,Akasa Air,CCU,BLR,22-03-2025,20:01:38,108,11:48:23,114,333,795,Fog,Late Aircraft,G20,T3,150,Sunday,June,Delayed
FL2065,Emirates,SIN,HYD,20-09-2024,06:16:52,44,10:06:22,51,76,2420,Cloudy,Security,G14,T2,206,Thursday,May,Delayed
FL2066,SpiceJet,MAA,SIN,28-08-2025,06:58:22,131,07:44:51,138,106,3576,Rain,Air Traffic,G15,T1,204,Thursday,June,Delayed
FL2067,Qatar Airways,HYD,SIN,24-07-2024,15:56:23,14,20:08:50,31,306,4926,Clear,Technical,G26,T2,75,Wednesday,August,On-Time
FL2068,Air India,MAA,CCU,19-01-2025,23:42:38,153,03:26:52,168,233,4487,Cloudy,Air Traffic,G49,T1,230,Tuesday,December,Delayed
FL2069,Air India,MAA,BOM,23-06-2024,13:21:36,130,15:32:04,121,357,1086,Clear,Weather,G17,T2,125,Friday,March,Delayed
FL2070,SpiceJet,SIN,MAA,01-02-2026,08:58:53,176,05:21:37,168,108,4962,Rain,Technical,G26,T3,249,Saturday,January,Delayed
FL2071,Air India,CCU,MAA,24-01-2025,15:34:42,51,18:16:19,76,177,1369,Fog,Crew Issue,G46,T3,238,Tuesday,September,Delayed
FL2072,IndiGo,HYD,DEL,17-12-2024,13:00:15,53,21:35:39,43,108,2811,Storm,Crew Issue,G16,T1,249,Thursday,June,Delayed
FL2073,Emirates,MAA,DEL,30-04-2026,05:40:43,156,04:09:28,184,193,4543,Cloudy,Security,G16,T2,120,Saturday,December,Delayed
